source_id,raw_company_name,raw_address,raw_phone,industry,lat,lng,google_rating,google_reviews_count
ChIJf4fR8J8vXIgRLuMxHwA_A5w,"Oleg Cheban, Realty Executives Associates","124 N Winston Rd, Knoxville, TN 37919, USA",(865) 323-2487,,35.9249799,-84.0435621,5,27
ChIJk-cgXE8jXIgRTmX_gS-4Icw,"Hatcher-Hill Properties, LLC","128 N Northshore Dr, Knoxville, TN 37919, USA",(865) 249-8132,commercial_real_estate,35.9342939,-84.0019683,4,4
ChIJsaNXiRtBXIgR2z9g2Gexhhk,Hustle Realty,"4333 York Rd, Knoxville, TN 37938, USA",(865) 377-4076,,36.1143907,-83.954477,5,62
ChIJT62Yt9cjXIgR1JCXFtin6to,Harlan Jones Realtor,"2400 Cherahala Blvd #100, Knoxville, TN 37932, USA",(423) 782-7801,,35.9541101,-84.1559798,5,22
ChIJeYPS1d0kXIgRMPAl64GXhls,Commercial Realty Co,"8200 Kingston Pike A, Knoxville, TN 37919, USA",(865) 693-3300,,35.9241107,-84.0536304,3.2,9
ChIJDWnqEXs9XIgRn9oUDin24Ok,Keller Williams Signature Real Estate,"4823 Old Kingston Pike #320, Knoxville, TN 37919, USA",(865) 588-9300,commercial_real_estate,35.93942870000001,-83.9834515,5,1
ChIJ0-i_404jXIgRNRPl3JP2UXE,The Fox & Fogarty Team,"124 N Winston Rd, Knoxville, TN 37919, USA",(865) 588-3232,,35.9249799,-84.0435621,5,180
ChIJM_N-p5glXIgRiCE3sdDlvQI,Golden Rule Real Estate,"9041 Executive Park Dr # 135, Knoxville, TN 37923, USA",(865) 474-1708,,35.922379,-84.0817706,5,2
ChIJUxbIl24lXIgRfJybM70Lk3U,First Commercial Real Estate,"6332 Baum Dr, Knoxville, TN 37919, USA",(865) 588-1000,commercial_real_estate,35.9289256,-84.0046176,5,1
ChIJCQCsecifXogR4xBFYZq-uWE,Tennessee Trust Realty,"535 W Lamar Alexander Pkwy #103, Maryville, TN 37801, USA",(865) 801-6027,,35.751395,-83.9789522,5,4
ChIJ_9v9XXM_XIgRqmYdtGUlmds,East Tennessee REALTOR - Maria Checchin,"7563 Barnett Way, Powell, TN 37849, USA",(865) 414-3441,,36.05243960000001,-83.993037,5,12
ChIJ2b16mtchXIgRluy1Ll5168g,BetterFit Real Estate Team of Real Broker,"7121 Regal Lane Ste 215, Knoxville, TN 37918, USA",(865) 284-5057,,36.078818,-83.9247011,5,16
ChIJ-VuUyNI8XIgRzAOkxh36fWU,The Cook Team,"4823 Old Kingston Pike, Knoxville, TN 37919, USA",(865) 722-4102,commercial_real_estate,35.9394558,-83.9833671,5,57
ChIJt-vUL7w8XIgRCSAABqwHdjI,Brownlee Realty LLC,"224 S Peters Rd, Knoxville, TN 37923, USA",(865) 588-5655,,35.910464,-84.079852,5,1
ChIJh-W9zlgjXIgRcyVOWuCQhmw,Tailwater Properties,"813 S Northshore Dr Suite 104, Knoxville, TN 37919, USA",(865) 588-8663,commercial_real_estate,35.9247139,-83.9989427,3.3,3
ChIJZQx1JS4VXIgR8cyd-Z0EaUs,Jennifer Scates,"102 Adair Dr, Knoxville, TN 37918, USA",(404) 403-9855,commercial_real_estate,36.0252145,-83.9258967,5,7
ChIJZyV7DMUvXIgRa60Np8Sdteg,Palombi Team - Janet & Dean at Realty Executives,"10255 Kingston Pike, Knoxville, TN 37922, USA",(865) 317-3765,,35.9014518,-84.12567,5,12
ChIJyyIeRQkvXIgRqOlY5NdULhA,Your Home Sold Guaranteed Realty,"121 Suburban Rd, Knoxville, TN 37923, USA",(865) 344-2744,,35.9189862,-84.0663093,4.8,723
ChIJrdYzPtAmXIgRNCNHHrws3sI,Great Life RE brokered by Real Broker,"7121 Regal Lane Ste 215, Knoxville, TN 37918, USA",(844) 591-7325,,36.078818,-83.9247011,4.8,10
ChIJURq82uoxXIgRLv5eCOCMIR8,Jay Combes | Our Home of LPT Realty,"215 Center Park Dr St 400, Knoxville, TN 37922, USA",(865) 500-4663,,35.906707,-84.1217169,5,191
ChIJh7QMZjEvXIgRVH97un-C0Lo,Furrow Strickland Real Estate,"10319 Cogdill Rd, Knoxville, TN 37932, USA",(865) 521-7500,,35.9124569,-84.1306712,4,1
ChIJrSoD-8MkXIgRLCm6jtnny8s,"Wallace Commercial: Jim Simpson, CCIM","813 S Northshore Dr Suite 202, Knoxville, TN 37919, USA",(865) 690-1111,commercial_real_estate,35.9247139,-83.9989427,3,1
ChIJL4ppSwqfXogRfrpPnbsraLs,Mark Rigsby - Principal Broker at RE/MAX First,"612 Crawford St, Maryville, TN 37804, USA",(865) 405-9105,,35.75543,-83.96385819999999,4,4
ChIJnb5kA0ojXIgRh8Iik5hJP4E,Hutch & Howard - Keller Williams Real Estate,"11400 Parkside Dr 120 A, Knoxville, TN 37934, USA",(865) 216-2009,,35.8988158,-84.1623288,5,47
ChIJtXWAJj4lXIgR_Rr47pI7jn8,"Shardae Harris-Green, Realtor – Serving East Tennessee","308 N Peters Rd Ste 225, Knoxville, TN 37922, USA",(865) 414-6265,,35.9155667,-84.0916371,5,22
ChIJjRlTlUIlXIgRSs2_xQXNWpE,Moussa Home Marketing - Real Broker,"9041 Executive Park Dr Suite B-250, Knoxville, TN 37923, USA",(865) 696-7880,,35.922379,-84.0817706,4.8,24
ChIJnaFa9gMvXIgR8Bml9OhUs28,"Weichert, REALTORS - Advantage Plus","10160 Parkside Dr #100, Knoxville, TN 37922, USA",(865) 474-7100,,35.9086199,-84.12531179999999,4.7,68
ChIJGwkm5fwVXIgR1vrDfKq3NKo,Wallace Real Estate - North,"3009 Tazewell Pike, Knoxville, TN 37918, USA",(865) 687-1111,commercial_real_estate,36.0258966,-83.92347219999999,4.9,73
ChIJJw0rjWb5W4gR36BGW4vRrLo,John Mendoza Real Estate Team/Realty Executives Smoky Mountains,"405 Boyds Creek Hwy, Seymour, TN 37865, USA",(865) 415-8628,,35.8740053,-83.7507601,5,23
ChIJvbhESsY3XIgR_2Mz1wY6l3o,Missy & Blythe Sanders- Stephenson Realty & Auction,"210 N Charles G Seivers Blvd Suite 100, Clinton, TN 37716, USA",(865) 494-8487,,36.1008354,-84.1315185,4.5,13
ChIJT1V7-lQVXIgRjZkFsJex_5w,"Penny Cutshaw, Realtor","3009 Tazewell Pike, Knoxville, TN 37918, USA",(865) 556-6726,commercial_real_estate,36.025837,-83.92351359999999,5,4
ChIJlarHUXQlXIgRAzqUoegp-vU,"Trey Miller, CCIM, MRED","255 N Peters Rd STE 101, Knoxville, TN 37923, USA",(865) 777-3044,,35.9152943,-84.0865333,,
ChIJCeZXY65PWogR5DR1QGdOpLc,Shawn Tweed - YOUR EAST TENNESSEE REALTOR ®,"7121 Regal Lane Ste 215, Knoxville, TN 37918, USA",(423) 620-3975,,36.078818,-83.9247011,4.9,37
ChIJe_MOQRaeXogRO4Ciy6yHa1U,"Frank Weiskopf, CCIM, Realty Executives Associates","1213 W Lamar Alexander Pkwy, Maryville, TN 37801, USA",(865) 983-0011,,35.7508831,-83.99713679999999,3.7,3
ChIJZaxkYcsjXIgRrDdhNUjJ3Wk,CBRE,"6305 Kingston Pike, Knoxville, TN 37919, USA",(865) 498-6500,commercial_real_estate,35.9325473,-84.0064611,,
ChIJM4JjueYuXIgR8j-UtE12mhA,Sentell Real Estate,"412 Ebenezer Rd, Knoxville, TN 37923, USA",(865) 966-1222,,35.9059764,-84.0734547,4.6,64
ChIJK7REzg8lXIgR_zWkG-BGyIc,Mike and Tonya Weaver Real Estate,"308 N Peters Rd Ste 225, Knoxville, TN 37922, USA",(530) 859-1462,,35.9155667,-84.0916371,5,34
ChIJkxhGftCfXogRe2BuxUQL6EA,LeConte Realty,"208 W Harper Ave, Maryville, TN 37801, USA",(865) 268-4180,,35.7550017,-83.9728821,4.7,34
ChIJn03cNuI9XIgR8Xp200Kj_NQ,Southern Home Group,"4823 Old Kingston Pike, Knoxville, TN 37919, USA",(865) 661-7175,commercial_real_estate,35.9394558,-83.9833671,5,53
ChIJlyRp_vP4W4gR1S0aL5mjFKw,"Realty Works, LLC","12819 Chapman Hwy, Seymour, TN 37865, USA",(865) 366-1005,,35.8489364,-83.6977998,3.8,13
ChIJ61VaItYlXIgREv6QIAsKpNA,Blue Sky Realty Partners,"9111 Cross Park Dr D200, Knoxville, TN 37923, USA",(865) 999-8181,,35.9234469,-84.08732499999999,5,4
ChIJkS0NsjUXXIgRIVNPRIfmxlQ,Realty Executives South,"820 Sevier Ave, Knoxville, TN 37920, USA",(865) 910-0708,commercial_real_estate,35.958053,-83.9069567,5,6
ChIJb3RqHUKeXogRAURquM7zI1o,Coldwell Banker Nelson Realtors,"215 Foothills Mall Dr, Maryville, TN 37801, USA",(865) 982-0500,,35.7382968,-83.9948332,4.6,31
ChIJWysNdlcjXIgR9_0zNBrePIU,Market Realty LLC,"118 Westfield Rd SW, Knoxville, TN 37919, USA",(865) 330-9600,commercial_real_estate,35.9338392,-84.01323219999999,4.2,5
ChIJm68vs6clXIgRho0LqiwTi9Y,Knox Realty,"1209 Euclid Ave NW Suite 203, Knoxville, TN 37921, USA",(703) 342-9163,commercial_real_estate,35.9648637,-83.93576949999999,4.9,15
ChIJsZ6fCsw9XIgR-bV-Ef-hRds,Rand CRE,"4619 Sunflower Rd, Knoxville, TN 37909, USA",(865) 471-8479,commercial_real_estate,35.9585327,-83.9909112,,
/knoxville-tn/mip/affordable-demolition-construction-460891340?lid=1002000752140,Affordable Demolition & Construction,3501 Neal Dr,(865) 973-6757,property_management,,,,
/knoxville-tn/mip/jacob-lei-property-management-464677295,Jacob Lei Property Management,10690 Murdock Dr,(865) 675-7368,property_management,,,,
/knoxville-tn/mip/emerald-housing-partners-3582876,Emerald Housing Partners,1528 Coleman Rd,(865) 637-0373,property_management,,,,
/knoxville-tn/mip/regas-restaurant-473041522,Regas Restaurant,318 N Gay St,(865) 415-2022,property_management,,,,
/knoxville-tn/mip/lt-properties-523688913,Lt Properties,10820 Kingston Pike Ste 14,(865) 392-1608,property_management,,,,
/knoxville-tn/mip/spring-meadow-481743754,Spring Meadow,3101 Washington Ridge Way,(865) 544-8359,property_management,,,,
/knoxville-tn/mip/starks-properties-6939950,Starks Properties,10140 Gallows Point Dr,(865) 470-9939,property_management,,,,
/knoxville-tn/mip/pmi-knoxville-569497972,PMI Knoxville,1209 Euclid Ave Ste 205,(865) 973-9696,property_management,,,,
/knoxville-tn/mip/society-865-483283493,Society 865,2240 Grand Ave,(833) 432-1185,property_management,,,,
/knoxville-tn/mip/knox-county-10111690,Knox County,1005 Stewart St,(865) 633-5019,property_management,,,,
/knoxville-tn/mip/brun-property-management-538294815,Brun Property Management,1013 N Broadway St,(865) 686-5312,property_management,,,,
/knoxville-tn/mip/ao-realty-corp-850079,AO Realty Corp.,4000 Pleasant Ridge Rd,(865) 329-0009,property_management,,,,
/knoxville-tn/mip/real-property-management-marble-city-576140876,Real Property Management Marble City,3214 Tazewell Pike Ste 103,(865) 265-0535,property_management,,,,
/knoxville-tn/mip/hughes-properties-realty-567696023,Hughes Properties Realty,109 S Northshore Dr,(865) 251-3263,property_management,,,,
/knoxville-tn/mip/doug-ewell-realty-executives-associates-452229065,Doug Ewell - Realty Executives Associates,109 S Northshore Dr Ste 200,(865) 805-9838,property_management,,,,
/knoxville-tn/mip/deane-hill-2136747,Deane Hill,7700 Gleason Dr,(865) 888-5644,property_management,,,,
/knoxville-tn/mip/wise-property-solutions-515367039,Wise Property Solutions,200 Prosperity Dr,(865) 643-8989,property_management,,,,
/knoxville-tn/mip/erealty-concepts-llc-26007078,eRealty Concepts LLC,123 Center Park Dr,(865) 688-9988,property_management,,,,
/knoxville-tn/mip/greystone-pointe-544235850,Greystone Pointe,10905 Hawkes Bay Way,(865) 236-5578,property_management,,,,
/knoxville-tn/mip/h-s-resource-517171789,H & S Resource,710 Locust St Ste 109,(865) 971-4041,property_management,,,,
/knoxville-tn/mip/a-b-c-loan-and-thrift-inc-540992339,A B C Loan and Thrift Inc,706 Walnut St Ste 404,(865) 546-3471,property_management,,,,
/knoxville-tn/mip/game-day-centers-13308768,Game Day Centers,1004 Game Day Way,(865) 673-8567,property_management,,,,
/knoxville-tn/mip/h-s-resource-inc-517160306,H & S Resource Inc,800 Market St,(865) 971-4450,property_management,,,,
/knoxville-tn/mip/investors-management-service-inc-4380641,Investors Management Service Inc,510 Union Ave,(865) 522-5500,property_management,,,,
/knoxville-tn/mip/renal-management-company-499066760,Renal Management Company,625 S Gay St,(865) 633-6522,property_management,,,,
/knoxville-tn/mip/american-apartment-management-co-497091367,American Apartment Management Co,708 S Gay St Ste 200,(865) 521-3523,property_management,,,,
/knoxville-tn/mip/aluminum-company-of-america-543345010,Aluminum Company of America,900 S Gay St Ste 1200,(865) 637-4953,property_management,,,,
/knoxville-tn/mip/sequoyah-equities-inc-7167208,Sequoyah Equities Inc,900 S Gay St,(865) 549-7441,property_management,,,,
/knoxville-tn/mip/lincoln-park-apartments-551169619,Lincoln Park Apartments,708 S Gay St,(317) 477-0820,property_management,,,,
/knoxville-tn/mip/eagle-properties-inc-11515433,Eagle Properties Inc,507 S Gay St,(865) 637-2683,property_management,,,,
/knoxville-tn/mip/dawson-street-468745988,Dawson Street,415 Miller Ave,(865) 200-5745,property_management,,,,
/knoxville-tn/mip/sutherland-flats-505089715,Sutherland Flats,425 Sutherland View Way,(865) 240-3329,property_management,,,,
/knoxville-tn/mip/cassell-view-ap-536350748,Cassell View Ap,1111 Elk Hill Way,(865) 766-5320,property_management,,,,
/knoxville-tn/mip/gables-10251077,Gables,2100 Wilson Rd,(865) 522-2100,property_management,,,,
/knoxville-tn/mip/peaks-at-knoxville-9110414,Peaks at Knoxville,4013 Peaks Landing Way,(865) 687-7777,property_management,,,,
/knoxville-tn/mip/forest-park-414-90155,Forest Park 414,414 N Forest Park Blvd,(865) 584-1424,property_management,,,,
/knoxville-tn/mip/williamsburg-village-7097715,Williamsburg Village,5005 Inskip Rd,(865) 688-7531,property_management,,,,
/knoxville-tn/mip/ppr-467179532,Ppr,5700 Pleasant Ridge Rd,(865) 200-8345,property_management,,,,
/knoxville-tn/mip/westwood-aptsoffice-461895860,Westwood Aptsoffice,3399 Lake Brook Blvd,(865) 584-6010,property_management,,,,
/knoxville-tn/mip/cottages-on-tazewell-503996062,Cottages on Tazewell,5120 Andover Green Way,(865) 686-5525,property_management,,,,
/knoxville-tn/mip/dewhirst-properties-524681274,Dewhirst Properties,308 W Jackson Ave,(865) 525-0533,property_management,,,,
/knoxville-tn/mip/dfs-property-management-2451233,DFS Property Management,2950 Middlebrook Pike,(865) 544-1717,property_management,,,,
/knoxville-tn/mip/first-southern-mortgage-15377776,First Southern Mortgage,813 S Northshore Dr,(865) 584-2300,property_management,,,,
/knoxville-tn/mip/aamci-567943391,Aamci,320 N Cedar Bluff Rd,(865) 525-7500,property_management,,,,
/knoxville-tn/mip/shackleford-mitchell-d-insurance-solutions-14030551?lid=1002182652680,Shackleford Mitchell D - Insurance Solutions,6545 Clinton Hwy,(865) 938-0000,insurance_agents,,,,
/knoxville-tn/mip/dott-baker-insurance-agency-481314974?lid=1002177782037,Dott Baker Insurance Agency,6334 Chapman Highway,(865) 427-3083,insurance_agents,,,,
/knoxville-tn/mip/inter-agency-insurance-6766919?lid=1002182927642,Inter-Agency Insurance,6209 Baum Dr,(865) 637-4519,insurance_agents,,,,
/knoxville-tn/mip/mark-newby-state-farm-insurance-agent-8670695?lid=1000157511489,Mark Newby - State Farm Insurance Agent,304 S Peters Rd,(865) 693-7161,insurance_agents,,,,
/knoxville-tn/mip/brown-insurance-475354523,Brown Insurance,124 W Summit Hill Dr,(865) 524-2561,insurance_agents,,,,
/knoxville-tn/mip/hart-insurance-agency-2778506,Hart Insurance Agency,6809 Asheville Hwy,(865) 523-1500,insurance_agents,,,,
/knoxville-tn/mip/acceptance-insurance-461649514,Acceptance Insurance,9240 Kingston Pike,(865) 531-7030,insurance_agents,,,,
/knoxville-tn/mip/carlos-insurance-services-532230488,Carlos Insurance Services,2400 Washington Pike,(865) 474-9294,insurance_agents,,,,
/knoxville-tn/mip/renee-bobbitt-insurance-agency-536218292,Renee Bobbitt Insurance Agency,6322 Chapman Hwy,(865) 249-8756,insurance_agents,,,,
/knoxville-tn/mip/greenway-insurance-agency-496164690,Greenway Insurance Agency,2615 Greenway Dr,(865) 689-6254,insurance_agents,,,,
/knoxville-tn/mip/whedbee-insurance-agency-11534086,Whedbee Insurance Agency,6426 Baum Dr,(865) 584-2275,insurance_agents,,,,
/knoxville-tn/mip/carlos-insurance-service-533822534,Carlos Insurance Service,1645 Downtown West Blvd,(865) 474-1286,insurance_agents,,,,
/knoxville-tn/mip/all-line-insurance-agency-inc-483290705,All Line Insurance Agency Inc,9321 Middlebrook Pike,(865) 691-1010,insurance_agents,,,,
/knoxville-tn/mip/allstate-insurance-terry-henley-506633809,Allstate Insurance: Terry Henley,1312 Morrell Rd,(865) 694-4191,insurance_agents,,,,
/knoxville-tn/mip/nicole-yarbrough-state-farm-insurance-agent-568078363,Nicole Yarbrough - State Farm Insurance Agent,2451 University Commons Way,(865) 622-5000,insurance_agents,,,,
/knoxville-tn/mip/direct-auto-insurance-506003748,Direct Auto Insurance,1423 E Magnolia Ave,(865) 637-4945,insurance_agents,,,,
/knoxville-tn/mip/insurance-spclst-of-the-south-497348563,Insurance Spclst Of The South,219 W Young High Pike,(865) 247-5309,insurance_agents,,,,
/knoxville-tn/mip/allstate-insurance-agent-robert-debinder-549579760,Allstate Insurance Agent: Robert DeBinder,4419 Western Ave Ste 103,(865) 248-6460,insurance_agents,,,,
/knoxville-tn/mip/robert-elmore-allstate-insurance-570309937,Robert Elmore: Allstate Insurance,4419 Western Ave Ste 103,(865) 248-6460,insurance_agents,,,,
/knoxville-tn/mip/paul-humphries-state-farm-insurance-agent-562827717,Paul Humphries - State Farm Insurance Agent,5104 Central Avenue Pike,(865) 688-4651,insurance_agents,,,,
/knoxville-tn/mip/broadway-insurance-agency-20869869,Broadway Insurance Agency,102 Adair Dr,(865) 689-6228,insurance_agents,,,,
/knoxville-tn/mip/nationwide-insurance-the-yates-agency-inc-468416396,"Nationwide Insurance: the Yates Agency, Inc",5038 N Broadway St,(865) 689-6111,insurance_agents,,,,
/knoxville-tn/mip/al-munsey-allstate-insurance-569287072,Al Munsey: Allstate Insurance,5403 Western Ave Ste 102,(865) 824-4941,insurance_agents,,,,
/knoxville-tn/mip/ken-graham-state-farm-insurance-agent-543193424,Ken Graham - State Farm Insurance Agent,3309 E Governor John Sevier Hwy Ste 102,(865) 428-1944,insurance_agents,,,,
/knoxville-tn/mip/butcher-c-l-insurance-agency-26015800,Butcher C L Insurance Agency,401 Hotel Rd,(865) 689-5482,insurance_agents,,,,
/knoxville-tn/mip/tate-insurance-group-4964496,Tate Insurance Group,6423 Deane Hill Dr,(865) 862-8233,insurance_agents,,,,
/knoxville-tn/mip/kris-ammons-state-farm-insurance-agent-554796256,Kris Ammons - State Farm Insurance Agent,7353 Chapman Hwy,(865) 240-4057,insurance_agents,,,,
/knoxville-tn/mip/the-crain-group-540938804,The Crain Group,8207 Chapman Hwy,(865) 856-1019,insurance_agents,,,,
/knoxville-tn/mip/brian-chapman-geico-insurance-agent-573706705,Brian Chapman - GEICO Insurance Agent,7824 Kingston Pike,(865) 347-5111,insurance_agents,,,,
/knoxville-tn/mip/allstate-insurance-agent-john-mustaleski-545278021,Allstate Insurance Agent: John Mustaleski,6673 Maynardville Pike,(865) 500-5175,insurance_agents,,,,
ChIJLyRb81YjXIgR8Z1do4s0PP8,Connell Properties Inc,"119 Westfield Rd SW, Knoxville, TN 37919, USA",(865) 588-0220,commercial_real_estate,35.9335491,-84.01378439999999,4,4
ChIJVVXBmMsZXIgRiseehMCTLdY,Eubanks Property Management,"5910 Chalmers Dr SW, Knoxville, TN 37920, USA",(865) 335-1522,property_management,35.9163898,-83.8866822,,
ChIJ8zsokp8vXIgRpDlTv9l5qNw,Heritage Realty,"4877 Chambliss Ave, Knoxville, TN 37919, USA",(865) 288-4148,property_management,35.9414995,-83.98695049999999,4.1,17
ChIJ-8tbjOkXXIgR29qhicTIKEI,Tri Star Management Group,"820 Sevier Ave, Knoxville, TN 37920, USA",(865) 964-5364,property_management,35.958053,-83.9069567,,
ChIJubgW9kkjXIgR579tAkyeuDA,"Lacy Mellon, Realtor, Realty Executives South","820 Sevier Ave, Knoxville, TN 37920, USA",(865) 742-3936,commercial_real_estate,35.958053,-83.9069567,5,46
ChIJCYLi_sMXXIgRMsRsV3VN23g,First Tn Plaza Leasing & Management,"800 S Gay St #1210, Knoxville, TN 37929, USA",,property_management,35.9624057,-83.91605620000001,4,36
ChIJF8Jxl88XXIgRreguYsXlAo8,Dewhirst Properties,"123 S Gay St, Knoxville, TN 37902, USA",(865) 971-3137,property_management,35.96832730000001,-83.9204823,4.5,25
ChIJnWJEB2M9XIgRFuXMraaf3LE,Neely Development,"1545 Western Ave, Knoxville, TN 37921, USA",(865) 521-7324,property_management,35.9662594,-83.93511649999999,2.6,10
ChIJrYBT6FIWXIgRgYThL31Oxmo,Hodge Properties,"2248 McCalla Ave, Knoxville, TN 37915, USA",(865) 971-4349,commercial_real_estate,35.9793923,-83.8983389,4.3,16
ChIJz-Xkf2oXXIgR_1rUhNGTSYs,Monday Investment Company,"625 N Central St, Knoxville, TN 37917, USA",(865) 364-0602,property_management,35.9754493,-83.923217,5,2
ChIJix-MSIUVXIgRVmTxGWVLs2U,"Devine Properties, LLC","4005 N Broadway, Knoxville, TN 37917, USA",(865) 299-2483,commercial_real_estate,36.0079868,-83.9268474,5,16
ChIJzWR-5ldgW60RwIYpEEi9SrA,Vivid Land Realty,"1212 S Chilhowee Dr, Knoxville, TN 37914, USA",,property_management,35.9973728,-83.8469286,5,7
ChIJRc57CEY8XIgRw9rfVZ_Ah0I,North Park,"5237 Tillery Dr, Knoxville, TN 37912, USA",(865) 344-5999,apartments,35.9991493,-83.9847157,3.6,166
ChIJuXUZHto9XIgR1RxDI036FOY,Windsor Court,"614 Cedar Ln #2, Knoxville, TN 37912, USA",(833) 257-2493,apartments,36.0184575,-83.9638868,4.1,209
ChIJaaMZW9c9XIgR9-Cb8EcTlkM,Kinley Lofts,"701 Cedar Ln, Knoxville, TN 37912, USA",(865) 813-8558,apartments,36.0202155,-83.96484129999999,3.7,125
ChIJp8egAAwVXIgRvj-_tFxbEdE,Tennessee Life Real Estate Professionals,"2904-A Tazewell Pike, Knoxville, TN 37918, USA",(865) 357-6510,property_management,36.0233517,-83.9236811,4.3,6
ChIJg4TIkeQVXIgRSEGzcnGxFCg,Realty Executives Associates- North,"3232 Tazewell Pike, Knoxville, TN 37918, USA",(865) 688-3232,commercial_real_estate,36.0290731,-83.9195732,4.4,32
ChIJwbNh_gIWXIgRjs2yvNDBovo,Hillside Place,"2050 Edgeview Way, Knoxville, TN 37918, USA",(865) 674-9526,apartments,36.0147337,-83.928342,3.6,42
ChIJP_n6vdA9XIgReWOUzrrmoeU,Just Listed Knoxville Real Estate LLC,"1515 Spring Hill Rd Suite 102, Knoxville, TN 37914, USA",(865) 705-2062,commercial_real_estate,36.0172131,-83.8690493,4.5,4
ChIJvVLb0U8jXIgRkTWQLToLoY8,Central Bearden,"6300 Deane Hill Dr, Knoxville, TN 37919, USA",(865) 588-0586,churches,35.9317692,-84.0053028,4.8,75
ChIJGTO0XUYjXIgR8U35EoIxmW0,The Cathedral of the Most Sacred Heart of Jesus,"711 S Northshore Dr, Knoxville, TN 37919, USA",(865) 588-0249,churches,35.9260393,-84.0012167,4.7,354
ChIJs1MyGWgjXIgR5aQqlo7F_TM,Knoxville First Church of God,"6708 Westland Dr, Knoxville, TN 37919, USA",(865) 588-8819,churches,35.9181572,-84.00522140000001,4.7,13
ChIJ79o-02ojXIgRVDhnFR9IpMo,Westminster Presbyterian Church,"6500 S Northshore Dr, Knoxville, TN 37919, USA",(865) 584-3957,churches,35.9155128,-83.99576429999999,4.7,17
ChIJWw193YIkXIgRgQj3SRi-5wo,Rocky Hill Baptist Church,"7409 S Northshore Dr, Knoxville, TN 37919, USA",(865) 691-7685,churches,35.9061613,-84.0184558,4.6,17
ChIJnQJ5G-EiXIgRDYJfAD9J2Kc,Lake Hills Presbyterian Church,"3805 Maloney Rd, Knoxville, TN 37920, USA",(865) 577-8510,churches,35.9132132,-83.9709354,4.6,17
ChIJiynnvFcjXIgRup3GR5dj2vg,Erin Presbyterian Church,"200 Lockett Rd, Knoxville, TN 37919, USA",(865) 588-5350,churches,35.93126549999999,-84.0147563,4.8,9
ChIJSdAgdNIiXIgRA6JCcGxvOoE,Sequoyah Hills Presbyterian,"3700 Keowee Ave SW, Knoxville, TN 37919, USA",(865) 522-9804,churches,35.93431750000001,-83.9641448,4.8,13
ChIJL9sfL0QjXIgR3igD3WKtQX4,Sacred Heart Church and School,"417 Erin Dr, Knoxville, TN 37919, USA",(865) 588-0415,churches,35.9256389,-84.0012931,4.7,42
ChIJw0MZDEcjXIgRB0Ydz6fR0Rw,Episcopal Church Of The Ascension,"800 S Northshore Dr, Knoxville, TN 37919, USA",(865) 588-0589,churches,35.925847,-83.9974031,4.9,42
ChIJy76GZVkjXIgR21qfClCvuNY,NewLife Gathering,"1300 Rocky Hill Rd, Knoxville, TN 37919, USA",(865) 454-8756,churches,35.9058556,-84.0204188,4.7,16
ChIJR3zyB2cjXIgRrc7Ih4OSkXY,First Cumberland Presbyterian Church,"6900 Nubbin Ridge Dr, Knoxville, TN 37919, USA",(865) 588-8581,churches,35.916361,-84.0093653,4.4,10
ChIJCaeSJ0QjXIgRK4DiIQQGQno,Roman Catholic Diocese of Knoxville,"805 S Northshore Dr, Knoxville, TN 37919, USA",(865) 584-3307,churches,35.925263,-83.9994696,4.8,37
ChIJLe8oTqgkXIgRjqChJ0dH2rE,Messiah Lutheran Church,"6900 Kingston Pike, Knoxville, TN 37919, USA",(865) 588-9753,churches,35.9320016,-84.01917180000001,4.7,15
ChIJA6g0PnkjXIgRI66Z6MBYfSk,Sevier Heights North Campus,"3446 Lake Crossing Ln, Knoxville, TN 37920, USA",(865) 577-4222,churches,35.9111914,-83.9569636,4.3,3
ChIJvVLb0U8jXIgRjviG33EHW9Q,Samaritan Ministry,"6228 Anderson Dr, Knoxville, TN 37919, USA",(865) 450-1000,churches,35.9310263,-84.0047378,4.1,8
ChIJc2xEqXMjXIgRWYEQth4d3h4,Zion UMC,"1807 Duncan Rd SW, Knoxville, TN 37919, USA",,churches,35.9035128,-83.9985629,5,2
ChIJW3mKl5siXIgRlSgejqr-kf0,Mt Olive Baptist Church South,"2500 Maryville Pike, Knoxville, TN 37920, USA",(865) 577-5559,churches,35.9073638,-83.9384723,4.6,38
ChIJNZczKgQYXIgRXnOXmtbpFn0,Forward Church,"1520 Willoughby Rd, Knoxville, TN 37920, USA",(865) 351-1796,churches,35.9277342,-83.92668049999999,4.5,45
ChIJz9C0_QMYXIgRqlwsrR_ho10,Vestal Baptist Church,"4121 Geyland Heights Rd, Knoxville, TN 37920, USA",(865) 680-5698,churches,35.930968,-83.9265224,4.3,21
ChIJ6wDYc3wiXIgRFxIHJAqUbNM,Arrowhead Church,"3113 W Governor John Sevier Hwy, Knoxville, TN 37920, USA",(865) 573-2000,churches,35.8884225,-83.9401424,4.9,9
ChIJeWcA_YAZXIgRDvuBPfOmkog,South Point Church,"1029 Avenue A, Knoxville, TN 37920, USA",,churches,35.9257717,-83.9201069,4.6,5
ChIJpfU-AH8YXIgRQMbTCO6HOCs,Friendly Chapel Baptist Church,"Knoxville, TN 37920, USA",(865) 573-9758,churches,35.8956316,-83.9293967,5,8
